customer_id,gender,age,tenure,monthly_charges,contract_type,payment_method,churn
16796,Female,18,33,40.4,Month-to-Month,Credit Card,Yes
96716,Male,25,1,32.07,Month-to-Month,Debit Card,No
64245,Female,29,44,71.1,Month-to-Month,Credit Card,No
53056,Female,36,15,27.91,Month-to-Month,Debit Card,No
27709,Female,42,37,78.74,Month-to-Month,Debit Card,Yes
68557,Female,49,27,23.13,One Year,Net Banking,No
27543,Male,29,48,30.67,One Year,Credit Card,No
47418,Male,30,27,75.0,Month-to-Month,Debit Card,No
26724,Female,45,12,79.14,Month-to-Month,Credit Card,No
13828,Female,18,67,22.9,Month-to-Month,Credit Card,No
27087,Female,68,30,77.34,Month-to-Month,Net Banking,No
22605,Male,23,66,103.85,Two Year,Net Banking,Yes
41337,Male,25,7,92.23,One Year,Credit Card,Yes
15482,Male,21,34,33.12,Two Year,Net Banking,No
75333,Male,22,32,79.25,One Year,Debit Card,Yes
98296,Male,42,39,87.23,Month-to-Month,Debit Card,No
60952,Female,39,43,23.72,Month-to-Month,Net Banking,No
15463,Male,45,43,105.53,Month-to-Month,Credit Card,No
80448,Male,56,3,110.63,Month-to-Month,Debit Card,Yes
14648,Female,40,46,105.05,One Year,UPI,No
43623,Male,21,32,102.46,Month-to-Month,Credit Card,Yes
69156,Male,69,43,94.5,Month-to-Month,Credit Card,Yes
45634,Male,21,3,83.34,One Year,UPI,Yes
54602,Female,64,63,87.86,Two Year,UPI,Yes
59334,Male,38,40,100.64,Month-to-Month,Credit Card,Yes
78648,Female,54,18,86.25,One Year,UPI,No
32054,Female,58,67,52.77,Month-to-Month,Net Banking,No
80028,Male,19,62,57.6,Month-to-Month,Net Banking,No
32207,Male,24,10,109.71,Month-to-Month,Credit Card,Yes
90650,Male,66,52,21.71,Month-to-Month,Net Banking,No
91554,Male,33,46,89.88,One Year,Debit Card,Yes
31386,Female,34,55,115.48,Month-to-Month,Net Banking,No
93276,Male,37,46,90.62,One Year,Net Banking,No
69518,Female,40,60,119.39,Two Year,UPI,No
62781,Female,51,26,88.75,Month-to-Month,Net Banking,Yes
62780,Female,28,27,23.44,One Year,Credit Card,Yes
71440,Female,51,38,102.7,Month-to-Month,Net Banking,No
54199,Female,50,22,48.46,Month-to-Month,Net Banking,No
71035,Male,43,26,64.61,One Year,Credit Card,Yes
18210,Female,19,69,51.21,One Year,Credit Card,No
54363,Female,40,35,46.86,Month-to-Month,UPI,Yes
88279,Male,58,66,63.14,Two Year,Debit Card,No
70348,Male,39,51,57.88,Month-to-Month,Net Banking,Yes
65284,Female,51,18,83.33,Two Year,Debit Card,Yes
82124,Female,32,43,101.32,Month-to-Month,UPI,Yes
78847,Male,27,12,49.71,Month-to-Month,Credit Card,No
32432,Female,32,3,41.37,Month-to-Month,Credit Card,Yes
74089,Male,59,7,86.69,Month-to-Month,Credit Card,Yes
65398,Male,46,6,87.03,Month-to-Month,UPI,Yes
13321,Female,40,45,110.11,One Year,Net Banking,Yes
91348,Male,34,39,21.59,Month-to-Month,UPI,No
47383,Female,26,51,105.3,Month-to-Month,Credit Card,Yes
88682,Female,67,9,72.1,Month-to-Month,Net Banking,Yes
89190,Female,53,23,82.13,Month-to-Month,Credit Card,Yes
62893,Male,26,12,29.14,One Year,Credit Card,Yes
45820,Female,33,62,63.26,One Year,UPI,No
76262,Male,53,40,42.73,Two Year,UPI,Yes
13760,Female,65,54,45.42,Month-to-Month,Debit Card,No
32190,Female,68,7,70.41,Month-to-Month,Credit Card,Yes
77411,Male,50,17,101.25,Month-to-Month,Net Banking,No
33377,Female,48,50,94.38,Two Year,Credit Card,No
56737,Female,23,24,79.1,One Year,Net Banking,No
79569,Male,27,2,73.94,Month-to-Month,Debit Card,Yes
48211,Male,33,33,62.73,Month-to-Month,Credit Card,No
92909,Male,21,21,117.27,One Year,Net Banking,No
13744,Female,39,53,76.02,One Year,Net Banking,No
34995,Male,30,46,45.4,Two Year,Debit Card,No
26977,Male,33,45,43.01,Month-to-Month,UPI,No
44542,Female,69,9,81.14,Two Year,Debit Card,Yes
20651,Male,46,6,72.28,Month-to-Month,Net Banking,Yes
88931,Female,23,51,20.77,Two Year,Debit Card,No
26715,Female,43,35,103.01,Two Year,UPI,No
54409,Male,28,53,90.41,One Year,Credit Card,Yes
34306,Female,41,19,86.18,One Year,Debit Card,No
29086,Male,46,69,26.88,Month-to-Month,Debit Card,No
24376,Male,20,25,56.21,Month-to-Month,Credit Card,Yes
71350,Male,69,11,113.54,Month-to-Month,Debit Card,Yes
81425,Male,27,17,106.26,Month-to-Month,UPI,No
46636,Female,18,36,48.55,Month-to-Month,Net Banking,Yes
96120,Female,69,21,35.71,Month-to-Month,Debit Card,No
61649,Male,60,18,64.91,Two Year,Credit Card,No
44610,Male,43,60,55.58,Month-to-Month,Credit Card,No
20058,Female,29,18,88.22,One Year,Debit Card,No
84637,Male,31,1,116.64,One Year,Credit Card,Yes
88033,Female,42,14,56.3,Month-to-Month,Net Banking,Yes
80194,Male,25,8,26.22,Month-to-Month,Net Banking,No
86917,Female,60,66,109.76,Month-to-Month,Credit Card,Yes
74200,Female,21,51,23.79,One Year,Debit Card,No
56619,Female,45,60,115.28,Month-to-Month,Debit Card,Yes
27154,Male,24,34,86.46,Month-to-Month,Credit Card,No
29539,Male,27,36,114.17,One Year,Net Banking,Yes
70058,Male,68,62,39.97,Month-to-Month,Net Banking,No
72068,Male,53,1,24.07,One Year,Debit Card,No
87313,Male,19,42,68.82,Month-to-Month,Net Banking,No
40373,Female,43,1,65.06,One Year,UPI,Yes
43154,Female,67,54,53.15,Two Year,Net Banking,No
16031,Female,31,47,115.77,One Year,Debit Card,Yes
81975,Female,33,39,102.26,Month-to-Month,Net Banking,No
32785,Female,60,30,86.16,Month-to-Month,Net Banking,No
88928,Female,59,7,36.29,One Year,Credit Card,No
38669,Female,34,22,93.43,Month-to-Month,UPI,Yes
12282,Male,63,50,92.7,Month-to-Month,Credit Card,No
44624,Female,39,45,62.51,One Year,Net Banking,No
58438,Male,21,10,112.48,Month-to-Month,Net Banking,Yes
99900,Female,36,14,36.7,Month-to-Month,Credit Card,Yes
77534,Female,19,46,46.73,Two Year,UPI,No
41705,Male,56,6,26.32,Month-to-Month,Debit Card,Yes
48244,Female,26,21,99.55,Month-to-Month,Credit Card,Yes
84964,Male,36,62,82.18,One Year,Net Banking,Yes
47437,Female,33,19,51.49,Two Year,Net Banking,No
87872,Male,42,62,36.38,Month-to-Month,Debit Card,Yes
84878,Female,65,53,24.01,One Year,Net Banking,No
82982,Male,35,24,36.67,One Year,Net Banking,Yes
60583,Male,40,56,65.33,Month-to-Month,Debit Card,No
48392,Female,38,62,44.72,Month-to-Month,Net Banking,No
17461,Female,28,34,45.9,Month-to-Month,Net Banking,Yes
20516,Male,56,22,107.56,One Year,UPI,No
89285,Female,58,68,71.51,One Year,Credit Card,No
27514,Male,21,57,92.93,Month-to-Month,UPI,No
46268,Female,42,10,23.57,One Year,UPI,No
46788,Male,49,66,56.52,One Year,Net Banking,No
85749,Female,47,8,67.92,Month-to-Month,Credit Card,No
71049,Male,62,38,38.64,One Year,Credit Card,No
72493,Female,43,62,32.02,Month-to-Month,Net Banking,No
46027,Male,53,28,107.03,Two Year,UPI,No
52849,Male,68,10,113.94,Month-to-Month,UPI,Yes
27858,Female,51,45,27.88,One Year,UPI,Yes
94162,Female,26,65,54.9,One Year,Credit Card,Yes
89003,Male,29,67,115.83,Month-to-Month,Net Banking,No
62395,Male,19,9,28.32,Two Year,Credit Card,No
49758,Male,55,5,84.36,One Year,UPI,Yes
64312,Male,22,10,117.22,Two Year,Credit Card,Yes
78670,Female,22,12,117.82,Month-to-Month,Credit Card,No
92279,Male,69,58,67.12,Month-to-Month,Net Banking,No
25434,Male,39,21,36.27,Two Year,Net Banking,Yes
74047,Male,22,21,40.21,One Year,Credit Card,No
57775,Female,21,65,108.96,One Year,Debit Card,No
85769,Male,26,3,111.17,Two Year,Net Banking,Yes
76677,Female,46,69,80.79,Month-to-Month,Debit Card,No
93555,Female,39,64,96.62,Month-to-Month,Net Banking,Yes
95920,Female,44,49,93.99,Month-to-Month,UPI,No
55734,Female,27,17,86.18,One Year,Debit Card,Yes
98503,Female,33,32,102.73,One Year,UPI,Yes
50603,Female,59,70,88.54,Two Year,UPI,No
86708,Female,59,21,73.4,Month-to-Month,Credit Card,Yes
91926,Male,68,7,43.7,One Year,UPI,No
78803,Male,27,7,94.39,Two Year,UPI,Yes
49332,Female,23,27,67.34,One Year,UPI,Yes
31312,Male,66,8,49.48,Month-to-Month,UPI,Yes
94526,Male,22,28,100.19,One Year,Credit Card,No
54179,Female,23,66,89.67,Two Year,Credit Card,Yes
81442,Male,64,71,113.73,Two Year,UPI,No
50379,Female,42,47,36.54,One Year,Debit Card,No
27297,Male,68,10,84.92,Two Year,Net Banking,Yes
12011,Female,67,33,44.42,Month-to-Month,Debit Card,No
54014,Female,21,7,110.36,Month-to-Month,UPI,Yes
21738,Male,57,3,29.95,Two Year,Credit Card,Yes
57498,Male,65,14,85.62,Month-to-Month,UPI,No
21120,Female,49,44,99.11,Month-to-Month,UPI,Yes
18767,Female,68,46,55.49,Month-to-Month,Credit Card,Yes
32852,Female,69,61,115.41,Month-to-Month,Debit Card,No
89239,Male,52,36,105.07,One Year,Net Banking,No
10929,Male,27,13,49.46,Month-to-Month,UPI,Yes
87487,Male,51,16,20.75,Two Year,Credit Card,Yes
27438,Male,53,5,49.67,Two Year,Net Banking,No
58515,Female,23,38,48.13,Month-to-Month,Net Banking,No
15744,Female,60,50,109.0,Month-to-Month,Net Banking,No
93820,Female,63,38,116.71,One Year,Credit Card,No
52417,Female,33,56,27.04,One Year,UPI,No
17069,Male,36,63,67.13,Month-to-Month,Credit Card,No
52359,Female,51,48,74.83,Month-to-Month,UPI,No
29799,Female,42,59,29.29,Month-to-Month,Debit Card,No
80188,Male,48,44,57.75,Month-to-Month,Net Banking,Yes
99859,Male,66,55,51.71,Month-to-Month,UPI,No
17597,Female,58,55,73.61,One Year,Debit Card,Yes
57093,Male,34,1,86.12,One Year,Credit Card,Yes
47226,Female,64,8,90.35,One Year,Net Banking,Yes
82127,Male,47,4,33.68,Month-to-Month,UPI,Yes
87362,Male,56,53,101.29,One Year,Net Banking,No
36417,Female,48,58,87.85,Month-to-Month,Net Banking,Yes
28693,Male,36,37,108.91,Month-to-Month,Net Banking,No
89674,Female,52,49,64.93,One Year,Credit Card,No
63161,Male,46,67,109.39,One Year,Net Banking,No
12169,Male,18,19,106.58,Month-to-Month,UPI,No
94092,Male,21,1,63.84,One Year,Credit Card,No
32052,Male,45,29,58.11,Two Year,Debit Card,No
81849,Male,35,33,113.28,Month-to-Month,UPI,No
83851,Female,43,52,91.52,One Year,Credit Card,No
18036,Male,57,41,112.82,Two Year,UPI,No
41778,Female,36,23,99.7,One Year,UPI,Yes
37734,Male,23,5,80.93,Month-to-Month,Debit Card,Yes
33173,Female,18,71,31.59,Month-to-Month,Credit Card,No
40403,Male,25,57,49.15,Month-to-Month,Net Banking,No
76321,Female,50,6,116.88,Month-to-Month,UPI,Yes
81675,Female,68,49,51.94,One Year,UPI,No
16344,Male,60,22,29.33,Month-to-Month,UPI,Yes
28800,Male,38,4,90.76,Two Year,UPI,Yes
35372,Male,41,64,93.4,Month-to-Month,UPI,No
71516,Female,42,37,48.55,One Year,Credit Card,No
30538,Female,64,31,49.77,Month-to-Month,UPI,No
73918,Male,60,37,66.89,Month-to-Month,UPI,No
24973,Male,36,45,22.18,One Year,UPI,No
81155,Female,46,8,98.93,Month-to-Month,Net Banking,Yes
69500,Female,27,40,51.71,Month-to-Month,Net Banking,No
46575,Male,29,5,105.38,Month-to-Month,Credit Card,Yes
52261,Female,50,28,100.26,Month-to-Month,UPI,No
37716,Male,24,9,86.14,One Year,UPI,Yes
13236,Male,34,2,52.49,Two Year,Debit Card,No
25848,Male,27,63,71.63,Month-to-Month,Net Banking,No
12352,Female,48,51,64.48,Month-to-Month,Debit Card,No
11932,Female,23,31,53.89,One Year,UPI,No
86449,Female,34,7,104.81,Two Year,UPI,Yes
18556,Female,67,30,68.35,Two Year,Debit Card,No
96836,Male,54,58,103.27,One Year,Credit Card,No
15498,Female,35,3,30.52,Month-to-Month,Credit Card,No
86118,Male,43,51,34.1,Month-to-Month,Debit Card,No
60098,Male,66,56,117.73,Month-to-Month,UPI,No
74386,Male,33,10,78.78,Month-to-Month,Debit Card,Yes
19569,Female,25,61,70.98,One Year,Net Banking,No
66882,Male,41,50,72.32,One Year,Credit Card,No
80393,Male,30,47,41.53,One Year,Debit Card,No
10340,Female,46,1,91.87,Month-to-Month,Credit Card,Yes
53949,Male,49,57,28.48,One Year,Net Banking,Yes
92302,Female,41,38,77.33,Month-to-Month,UPI,No
72443,Female,33,62,77.08,Month-to-Month,UPI,Yes
84027,Female,28,70,111.42,Month-to-Month,UPI,No
10138,Male,49,65,72.62,Two Year,Credit Card,Yes
10358,Female,23,62,33.71,Month-to-Month,Net Banking,No
85250,Female,52,56,77.28,One Year,Debit Card,Yes
95376,Female,50,67,29.13,Month-to-Month,UPI,No
40654,Female,35,17,40.38,Month-to-Month,Credit Card,Yes
35879,Male,54,8,23.11,Two Year,UPI,No
91532,Female,30,60,71.33,Month-to-Month,Net Banking,No
65778,Male,27,40,28.45,Month-to-Month,Debit Card,No
47772,Female,54,62,66.94,Month-to-Month,UPI,No
68478,Male,43,41,113.29,Two Year,Net Banking,No
74353,Female,63,12,91.98,Month-to-Month,Credit Card,No
36762,Male,34,54,27.74,Month-to-Month,Net Banking,Yes
23283,Female,18,11,42.42,Month-to-Month,Credit Card,No
73922,Male,42,60,87.37,Month-to-Month,UPI,Yes
49420,Male,51,68,109.47,Month-to-Month,UPI,No
65568,Male,56,46,23.29,One Year,Net Banking,No
95090,Female,27,38,101.25,One Year,Credit Card,No
30219,Male,37,61,76.18,Month-to-Month,Net Banking,Yes
67169,Male,24,17,74.61,One Year,Net Banking,No
84965,Male,33,66,115.78,Two Year,UPI,No
56840,Male,54,36,94.76,Two Year,UPI,Yes
54695,Female,46,7,105.01,Month-to-Month,UPI,Yes
94754,Male,29,16,55.4,Month-to-Month,Net Banking,No
87988,Male,34,14,75.44,Two Year,Net Banking,No
68342,Male,65,25,81.54,Month-to-Month,Debit Card,No
28951,Female,37,4,52.16,Month-to-Month,Debit Card,No
11307,Male,43,29,77.02,Two Year,Net Banking,No
90388,Male,65,56,43.67,Month-to-Month,Debit Card,No
45428,Male,36,6,34.34,Month-to-Month,Net Banking,No
85774,Male,64,1,57.4,Month-to-Month,UPI,No
48975,Female,29,39,93.93,One Year,Credit Card,Yes
11140,Male,38,1,111.62,Month-to-Month,UPI,Yes
34842,Male,59,63,65.77,Two Year,Net Banking,No
36421,Female,51,57,84.28,One Year,UPI,No
11708,Female,24,67,30.3,Month-to-Month,Net Banking,No
13630,Female,62,65,110.45,Month-to-Month,Net Banking,Yes
29595,Male,52,65,76.86,Month-to-Month,Debit Card,Yes
86021,Female,32,21,98.03,One Year,Net Banking,No
38308,Male,18,30,99.44,Month-to-Month,Credit Card,No
54789,Female,43,33,45.65,Two Year,Debit Card,No
65690,Male,52,48,72.92,Month-to-Month,Credit Card,No
36086,Female,42,22,116.05,Month-to-Month,Net Banking,No
26859,Male,59,54,28.96,Month-to-Month,UPI,Yes
17684,Female,32,4,88.3,One Year,Net Banking,Yes
11207,Male,39,55,116.23,Month-to-Month,Net Banking,No
56099,Male,23,44,50.06,Month-to-Month,UPI,No
77496,Male,69,12,106.14,Two Year,UPI,No
76093,Male,32,52,113.37,Month-to-Month,Credit Card,No
39689,Male,41,65,94.71,Month-to-Month,Debit Card,Yes
58651,Male,38,65,43.13,One Year,Debit Card,Yes
23893,Male,24,10,53.4,One Year,Debit Card,No
76418,Male,46,18,23.58,Month-to-Month,Credit Card,Yes
70011,Female,49,47,103.15,Month-to-Month,Credit Card,Yes
48635,Male,49,66,104.96,One Year,UPI,Yes
66115,Male,22,49,83.27,Month-to-Month,Debit Card,No
88405,Female,21,22,55.25,One Year,Net Banking,Yes
82702,Male,39,26,27.68,Month-to-Month,Credit Card,No
88518,Female,35,9,95.31,Month-to-Month,Net Banking,Yes
82805,Male,52,21,92.65,Month-to-Month,Debit Card,No
68954,Female,34,63,111.26,Month-to-Month,Debit Card,No
38064,Female,67,6,93.05,One Year,Credit Card,Yes
89063,Male,67,14,102.87,Month-to-Month,Credit Card,No
12454,Female,41,33,94.6,Month-to-Month,UPI,No
30878,Male,19,71,83.07,Two Year,Net Banking,No
61098,Male,30,24,62.7,Month-to-Month,UPI,No
72154,Male,32,51,110.21,One Year,UPI,No
22991,Male,22,2,85.1,Two Year,Net Banking,Yes
78344,Female,20,15,59.84,Two Year,Debit Card,No
46593,Male,54,35,28.35,Two Year,Net Banking,Yes
46304,Female,54,36,49.07,Month-to-Month,Debit Card,No
40386,Female,54,39,74.37,Two Year,UPI,No
65220,Male,20,4,47.56,One Year,Debit Card,No
79338,Male,52,64,42.12,One Year,Debit Card,No
31083,Male,69,6,72.74,Month-to-Month,Debit Card,Yes
28354,Male,40,57,36.98,Two Year,Net Banking,Yes
32190,Female,45,30,100.04,One Year,Debit Card,No
16142,Male,47,67,68.44,One Year,Net Banking,No
38398,Female,35,15,77.39,Month-to-Month,Credit Card,No
61971,Male,69,17,34.74,Month-to-Month,Credit Card,No
51862,Male,53,18,52.46,Two Year,UPI,No
63410,Male,50,19,61.01,Month-to-Month,UPI,Yes
29503,Male,43,69,100.82,Month-to-Month,Net Banking,No
58456,Female,65,24,97.02,One Year,Debit Card,No
92035,Female,57,48,42.3,Month-to-Month,Debit Card,No
18016,Male,34,30,81.62,Month-to-Month,Credit Card,No
12384,Female,57,15,44.35,Month-to-Month,Net Banking,No
72320,Female,24,47,118.82,Month-to-Month,Debit Card,No
25072,Male,25,44,115.21,Month-to-Month,Debit Card,No
90018,Male,48,27,76.33,Month-to-Month,Net Banking,Yes
50510,Female,29,64,89.89,Month-to-Month,UPI,Yes
58933,Female,65,41,100.14,One Year,Net Banking,Yes
31826,Female,48,68,92.1,Two Year,Net Banking,No
78026,Female,61,5,89.98,Month-to-Month,Debit Card,Yes
35518,Male,36,53,115.86,Month-to-Month,Credit Card,No
34045,Male,27,8,79.65,Month-to-Month,Debit Card,Yes
60876,Female,56,22,83.63,One Year,Debit Card,No
61919,Male,29,7,104.93,Two Year,Debit Card,Yes
37103,Female,37,22,86.99,Month-to-Month,Net Banking,No
46188,Female,54,46,93.29,Month-to-Month,Net Banking,Yes
15845,Male,65,30,43.42,One Year,Debit Card,Yes
96698,Female,58,16,57.13,One Year,Debit Card,No
46674,Female,24,5,34.73,Month-to-Month,Credit Card,No
29337,Male,69,67,70.58,One Year,UPI,No
32313,Male,31,23,65.57,One Year,Debit Card,No
36943,Female,28,61,119.72,Two Year,Net Banking,No
87949,Female,24,5,81.12,Month-to-Month,UPI,Yes
10276,Male,46,23,98.64,Two Year,UPI,No
61151,Female,27,25,53.4,Month-to-Month,Credit Card,Yes
27611,Female,46,8,103.15,One Year,UPI,Yes
21944,Male,26,21,81.51,Month-to-Month,Debit Card,No
62887,Male,53,2,89.7,Month-to-Month,Debit Card,Yes
91442,Male,65,22,49.44,One Year,Net Banking,No
59847,Male,27,68,74.86,Month-to-Month,Debit Card,Yes
68653,Male,36,64,83.4,Month-to-Month,Debit Card,No
96072,Male,48,19,78.91,Month-to-Month,Credit Card,No
66622,Female,34,53,111.52,Month-to-Month,UPI,No
37810,Female,26,52,109.83,Month-to-Month,Credit Card,Yes
87842,Male,62,47,117.1,Two Year,UPI,Yes
20503,Male,50,54,86.74,Month-to-Month,Credit Card,No
94761,Female,51,44,117.19,Month-to-Month,Net Banking,No
46976,Female,62,7,103.25,Month-to-Month,Credit Card,Yes
21590,Female,41,1,47.08,Month-to-Month,Credit Card,No
20886,Male,26,63,62.74,Month-to-Month,Net Banking,No
22866,Male,24,39,43.84,Month-to-Month,Debit Card,No
76624,Female,33,19,20.42,Month-to-Month,Debit Card,Yes
78899,Male,36,31,38.8,Month-to-Month,Net Banking,No
42792,Male,56,24,20.41,One Year,Net Banking,Yes
19764,Male,23,69,91.98,One Year,Credit Card,No
96156,Female,67,65,62.55,Month-to-Month,Net Banking,Yes
52727,Female,68,33,51.26,Month-to-Month,Net Banking,No
88471,Male,28,59,96.17,Two Year,UPI,No
18068,Male,29,33,103.25,Month-to-Month,UPI,No
17295,Male,59,32,117.53,Two Year,Debit Card,Yes
51160,Male,30,59,84.2,Month-to-Month,Net Banking,Yes
21390,Male,29,41,66.15,Month-to-Month,Credit Card,No
30131,Female,38,12,50.53,One Year,Debit Card,No
85969,Male,27,11,42.23,Two Year,Debit Card,No
25038,Male,37,19,41.29,Month-to-Month,Debit Card,Yes
62327,Male,67,54,60.92,Month-to-Month,Net Banking,No
87064,Female,53,57,119.18,Month-to-Month,Net Banking,No
31281,Female,45,42,20.09,Two Year,Credit Card,No
64189,Male,41,71,39.72,One Year,Credit Card,No
58511,Female,22,31,38.84,Month-to-Month,Debit Card,No
18605,Female,54,52,91.71,Month-to-Month,Net Banking,No
11381,Female,29,2,55.25,Month-to-Month,Credit Card,No
76634,Female,52,38,65.73,Month-to-Month,UPI,No
29810,Female,57,32,34.86,Month-to-Month,UPI,Yes
34322,Female,19,10,60.5,One Year,Debit Card,No
51869,Male,67,8,30.32,Month-to-Month,UPI,No
42955,Female,58,20,73.3,Month-to-Month,Debit Card,Yes
71388,Female,62,20,29.79,One Year,Net Banking,No
20207,Male,56,9,99.05,Month-to-Month,Debit Card,Yes
97329,Male,59,15,76.66,Month-to-Month,Debit Card,No
77628,Male,26,63,92.4,Month-to-Month,Net Banking,No
38220,Male,39,21,61.85,Month-to-Month,Credit Card,No
94050,Female,64,5,58.15,One Year,Credit Card,No
84085,Female,22,35,29.82,One Year,Credit Card,No
32031,Female,29,68,72.39,Month-to-Month,Credit Card,No
80721,Female,18,48,71.45,Month-to-Month,Debit Card,No
90807,Male,61,62,66.81,Month-to-Month,Credit Card,No
81312,Female,39,35,94.05,Month-to-Month,UPI,No
69766,Female,55,70,103.25,Month-to-Month,UPI,Yes
22449,Male,68,21,95.08,Month-to-Month,Credit Card,No
99833,Female,36,39,34.39,Month-to-Month,UPI,Yes
66699,Female,33,34,82.21,Month-to-Month,UPI,No
91253,Female,48,15,28.03,One Year,Net Banking,No
56092,Female,68,6,89.46,Two Year,Net Banking,Yes
73671,Male,20,66,58.18,Two Year,Credit Card,No
20350,Male,40,56,33.25,Month-to-Month,Debit Card,Yes
78487,Male,59,49,106.21,One Year,Debit Card,Yes
27622,Male,35,1,81.4,One Year,Net Banking,Yes
80263,Male,43,65,55.47,Two Year,Net Banking,No
63117,Female,30,28,23.07,Month-to-Month,Debit Card,Yes
68394,Female,35,20,73.73,One Year,Credit Card,Yes
33782,Male,20,48,112.32,Month-to-Month,Debit Card,No
38454,Male,40,65,79.64,One Year,Debit Card,Yes
77904,Male,20,51,117.17,Month-to-Month,UPI,No
25592,Female,42,43,33.65,One Year,Debit Card,No
32173,Male,44,49,76.83,Two Year,Net Banking,No
43204,Female,61,25,99.81,Month-to-Month,Credit Card,Yes
45596,Female,44,41,72.55,Month-to-Month,Debit Card,Yes
44324,Female,69,71,29.11,Month-to-Month,UPI,No
71202,Female,56,64,78.29,Month-to-Month,Net Banking,No
99400,Male,42,61,81.17,Month-to-Month,Net Banking,No
40750,Female,41,12,92.87,Month-to-Month,UPI,No
86112,Female,25,69,96.12,Two Year,Net Banking,Yes
26566,Male,26,14,97.08,Month-to-Month,UPI,No
17190,Female,63,34,86.34,One Year,Net Banking,No
98607,Female,54,48,41.58,Two Year,Net Banking,Yes
48333,Female,47,61,60.42,Two Year,Net Banking,No
90905,Male,36,35,97.61,One Year,Net Banking,No
99571,Female,33,65,115.34,Month-to-Month,UPI,No
11589,Female,41,59,27.89,One Year,Debit Card,No
35235,Male,61,36,73.55,Month-to-Month,Net Banking,No
10159,Male,38,19,51.25,Two Year,UPI,No
22145,Female,53,42,42.54,One Year,UPI,No
90909,Female,57,69,70.58,One Year,UPI,No
